"","Country","Code","Date","DeathsTotal","NewDeaths"
"5712","Mexico","MEX",2020-02-06,0,NA
"5713","Mexico","MEX",2020-02-07,0,NA
"5714","Mexico","MEX",2020-02-08,0,NA
"5715","Mexico","MEX",2020-02-09,0,NA
"5716","Mexico","MEX",2020-02-10,0,NA
"5717","Mexico","MEX",2020-02-11,0,NA
"5718","Mexico","MEX",2020-02-12,0,NA
"5719","Mexico","MEX",2020-02-13,0,NA
"5720","Mexico","MEX",2020-02-14,0,NA
"5721","Mexico","MEX",2020-02-15,0,NA
"5722","Mexico","MEX",2020-02-16,0,NA
"5723","Mexico","MEX",2020-02-17,0,NA
"5724","Mexico","MEX",2020-02-18,0,NA
"5725","Mexico","MEX",2020-02-19,0,NA
"5726","Mexico","MEX",2020-02-20,0,NA
"5727","Mexico","MEX",2020-02-21,0,NA
"5728","Mexico","MEX",2020-02-22,0,NA
"5729","Mexico","MEX",2020-02-23,0,NA
"5730","Mexico","MEX",2020-02-24,0,NA
"5731","Mexico","MEX",2020-02-25,0,NA
"5732","Mexico","MEX",2020-02-26,0,NA
"5733","Mexico","MEX",2020-02-27,0,NA
"5734","Mexico","MEX",2020-02-28,0,NA
"5735","Mexico","MEX",2020-02-29,0,NA
"5736","Mexico","MEX",2020-03-01,0,NA
"5737","Mexico","MEX",2020-03-02,0,NA
"5738","Mexico","MEX",2020-03-09,0,NA
"5739","Mexico","MEX",2020-03-12,0,NA
"5740","Mexico","MEX",2020-03-13,0,NA
"5741","Mexico","MEX",2020-03-14,0,NA
"5742","Mexico","MEX",2020-03-15,0,NA
"5743","Mexico","MEX",2020-03-16,0,NA
"5744","Mexico","MEX",2020-03-17,0,NA
"5745","Mexico","MEX",2020-03-18,0,NA
"5746","Mexico","MEX",2020-03-19,0,NA
"5747","Mexico","MEX",2020-03-20,0,NA
"5748","Mexico","MEX",2020-03-21,2,NA
"5749","Mexico","MEX",2020-03-22,2,NA
"5750","Mexico","MEX",2020-03-23,2,NA
"5751","Mexico","MEX",2020-03-24,4,NA
"5752","Mexico","MEX",2020-03-25,5,NA
"5753","Mexico","MEX",2020-03-26,5,NA
"5754","Mexico","MEX",2020-03-27,8,NA
"5755","Mexico","MEX",2020-03-28,12,NA
"5756","Mexico","MEX",2020-03-29,16,NA
"5757","Mexico","MEX",2020-03-30,20,NA
"5758","Mexico","MEX",2020-03-31,28,NA
"5759","Mexico","MEX",2020-04-01,29,NA
"5760","Mexico","MEX",2020-04-02,37,NA
"5761","Mexico","MEX",2020-04-03,37,NA
"5762","Mexico","MEX",2020-04-04,60,NA
"5763","Mexico","MEX",2020-04-05,79,NA
"5764","Moldova","MDA",2020-03-08,0,NA
"5765","Moldova","MDA",2020-03-11,0,NA
"5766","Moldova","MDA",2020-03-12,0,NA
"5767","Moldova","MDA",2020-03-13,0,NA
"5768","Moldova","MDA",2020-03-14,0,NA
"5769","Moldova","MDA",2020-03-15,0,NA
"5770","Moldova","MDA",2020-03-16,0,NA
"5771","Moldova","MDA",2020-03-17,0,NA
"5772","Moldova","MDA",2020-03-18,0,NA
"5773","Moldova","MDA",2020-03-19,1,NA
"5774","Moldova","MDA",2020-03-20,1,NA
"5775","Moldova","MDA",2020-03-21,1,NA
"5776","Moldova","MDA",2020-03-22,1,NA
"5777","Moldova","MDA",2020-03-23,1,NA
"5778","Moldova","MDA",2020-03-24,1,NA
"5779","Moldova","MDA",2020-03-25,1,NA
"5780","Moldova","MDA",2020-03-26,1,NA
"5781","Moldova","MDA",2020-03-27,1,NA
"5782","Moldova","MDA",2020-03-28,2,NA
"5783","Moldova","MDA",2020-03-29,2,NA
"5784","Moldova","MDA",2020-03-30,2,NA
"5785","Moldova","MDA",2020-03-31,2,NA
"5786","Moldova","MDA",2020-04-01,4,NA
"5787","Moldova","MDA",2020-04-02,5,NA
"5788","Moldova","MDA",2020-04-03,6,NA
"5789","Moldova","MDA",2020-04-04,8,NA
"5790","Moldova","MDA",2020-04-05,12,NA
"5791","Monaco","MCO",2019-12-31,0,NA
"5792","Monaco","MCO",2020-01-01,0,NA
"5793","Monaco","MCO",2020-01-02,0,NA
"5794","Monaco","MCO",2020-01-03,0,NA
"5795","Monaco","MCO",2020-01-04,0,NA
"5796","Monaco","MCO",2020-01-05,0,NA
"5797","Monaco","MCO",2020-01-06,0,NA
"5798","Monaco","MCO",2020-01-07,0,NA
"5799","Monaco","MCO",2020-01-08,0,NA
"5800","Monaco","MCO",2020-01-09,0,NA
"5801","Monaco","MCO",2020-01-10,0,NA
"5802","Monaco","MCO",2020-01-11,0,NA
"5803","Monaco","MCO",2020-01-12,0,NA
"5804","Monaco","MCO",2020-01-13,0,NA
"5805","Monaco","MCO",2020-01-14,0,NA
"5806","Monaco","MCO",2020-01-15,0,NA
"5807","Monaco","MCO",2020-01-16,0,NA
"5808","Monaco","MCO",2020-01-17,0,NA
"5809","Monaco","MCO",2020-01-18,0,NA
"5810","Monaco","MCO",2020-01-19,0,NA
"5811","Monaco","MCO",2020-01-20,0,NA
"5812","Monaco","MCO",2020-01-21,0,NA
"5813","Monaco","MCO",2020-01-22,0,NA
"5814","Monaco","MCO",2020-01-23,0,NA
"5815","Monaco","MCO",2020-01-24,0,NA
"5816","Monaco","MCO",2020-01-25,0,NA
"5817","Monaco","MCO",2020-01-26,0,NA
"5818","Monaco","MCO",2020-01-27,0,NA
"5819","Monaco","MCO",2020-01-28,0,NA
"5820","Monaco","MCO",2020-01-29,0,NA
"5821","Monaco","MCO",2020-01-30,0,NA
"5822","Monaco","MCO",2020-01-31,0,NA
"5823","Monaco","MCO",2020-02-01,0,NA
"5824","Monaco","MCO",2020-02-02,0,NA
"5825","Monaco","MCO",2020-02-03,0,NA
"5826","Monaco","MCO",2020-02-04,0,NA
"5827","Monaco","MCO",2020-02-05,0,NA
"5828","Monaco","MCO",2020-02-06,0,NA
"5829","Monaco","MCO",2020-02-07,0,NA
"5830","Monaco","MCO",2020-02-08,0,NA
"5831","Monaco","MCO",2020-02-09,0,NA
"5832","Monaco","MCO",2020-02-10,0,NA
"5833","Monaco","MCO",2020-02-11,0,NA
"5834","Monaco","MCO",2020-02-12,0,NA
"5835","Monaco","MCO",2020-02-13,0,NA
"5836","Monaco","MCO",2020-02-14,0,NA
"5837","Monaco","MCO",2020-02-15,0,NA
"5838","Monaco","MCO",2020-02-16,0,NA
"5839","Monaco","MCO",2020-02-17,0,NA
"5840","Monaco","MCO",2020-02-18,0,NA
"5841","Monaco","MCO",2020-02-19,0,NA
"5842","Monaco","MCO",2020-02-20,0,NA
"5843","Monaco","MCO",2020-02-21,0,NA
"5844","Monaco","MCO",2020-02-22,0,NA
"5845","Monaco","MCO",2020-02-23,0,NA
"5846","Monaco","MCO",2020-02-24,0,NA
"5847","Monaco","MCO",2020-02-25,0,NA
"5848","Monaco","MCO",2020-02-26,0,NA
"5849","Monaco","MCO",2020-02-27,0,NA
"5850","Monaco","MCO",2020-02-28,0,NA
"5851","Monaco","MCO",2020-02-29,0,NA
"5852","Monaco","MCO",2020-03-01,0,NA
"5853","Monaco","MCO",2020-03-02,0,NA
"5854","Monaco","MCO",2020-03-15,0,NA
"5855","Monaco","MCO",2020-03-16,0,NA
"5856","Monaco","MCO",2020-03-17,0,NA
"5857","Monaco","MCO",2020-03-18,0,NA
"5858","Monaco","MCO",2020-03-19,0,NA
"5859","Monaco","MCO",2020-03-20,0,NA
"5860","Monaco","MCO",2020-03-21,0,NA
"5861","Monaco","MCO",2020-03-22,0,NA
"5862","Monaco","MCO",2020-03-23,0,NA
"5863","Monaco","MCO",2020-03-24,0,NA
"5864","Monaco","MCO",2020-03-25,0,NA
"5865","Monaco","MCO",2020-03-26,0,NA
"5866","Monaco","MCO",2020-03-27,0,NA
"5867","Monaco","MCO",2020-03-28,0,NA
"5868","Monaco","MCO",2020-03-29,0,NA
"5869","Monaco","MCO",2020-03-30,0,NA
"5870","Monaco","MCO",2020-03-31,0,NA
"5871","Monaco","MCO",2020-04-01,0,NA
"5872","Monaco","MCO",2020-04-02,0,NA
"5873","Monaco","MCO",2020-04-03,0,NA
"5874","Monaco","MCO",2020-04-04,0,NA
"5875","Monaco","MCO",2020-04-05,2,NA
"5876","Mongolia","MNG",2020-03-10,0,NA
"5877","Mongolia","MNG",2020-03-15,0,NA
"5878","Mongolia","MNG",2020-03-18,0,NA
"5879","Mongolia","MNG",2020-03-19,0,NA
"5880","Mongolia","MNG",2020-03-20,0,NA
"5881","Mongolia","MNG",2020-03-21,0,NA
"5882","Mongolia","MNG",2020-03-22,0,NA
"5883","Mongolia","MNG",2020-03-23,0,NA
"5884","Mongolia","MNG",2020-03-24,0,NA
"5885","Mongolia","MNG",2020-03-25,0,NA
"5886","Mongolia","MNG",2020-03-26,0,NA
"5887","Mongolia","MNG",2020-03-27,0,NA
"5888","Mongolia","MNG",2020-03-28,0,NA
"5889","Mongolia","MNG",2020-03-29,0,NA
"5890","Mongolia","MNG",2020-03-30,0,NA
"5891","Mongolia","MNG",2020-03-31,0,NA
"5892","Mongolia","MNG",2020-04-01,0,NA
"5893","Mongolia","MNG",2020-04-02,0,NA
"5894","Mongolia","MNG",2020-04-03,0,NA
"5895","Mongolia","MNG",2020-04-04,0,NA
"5896","Mongolia","MNG",2020-04-05,0,NA
"5897","Montenegro","MNE",2020-03-18,0,NA
"5898","Montenegro","MNE",2020-03-19,0,NA
"5899","Montenegro","MNE",2020-03-20,0,NA
"5900","Montenegro","MNE",2020-03-21,0,NA
"5901","Montenegro","MNE",2020-03-22,0,NA
"5902","Montenegro","MNE",2020-03-23,0,NA
"5903","Montenegro","MNE",2020-03-24,0,NA
"5904","Montenegro","MNE",2020-03-25,0,NA
"5905","Montenegro","MNE",2020-03-26,0,NA
"5906","Montenegro","MNE",2020-03-27,1,NA
"5907","Montenegro","MNE",2020-03-28,1,NA
"5908","Montenegro","MNE",2020-03-29,1,NA
"5909","Montenegro","MNE",2020-03-30,1,NA
"5910","Montenegro","MNE",2020-03-31,1,NA
"5911","Montenegro","MNE",2020-04-01,1,NA
"5912","Montenegro","MNE",2020-04-02,1,NA
"5913","Montenegro","MNE",2020-04-03,2,NA
"5914","Montenegro","MNE",2020-04-04,2,NA
"5915","Montenegro","MNE",2020-04-05,2,NA
"5916","Montserrat","MSR",2020-03-21,0,NA
"5917","Montserrat","MSR",2020-03-22,0,NA
"5918","Montserrat","MSR",2020-03-23,0,NA
"5919","Montserrat","MSR",2020-03-24,0,NA
"5920","Montserrat","MSR",2020-03-25,0,NA
"5921","Montserrat","MSR",2020-03-26,0,NA
"5922","Montserrat","MSR",2020-03-27,0,NA
"5923","Montserrat","MSR",2020-03-28,0,NA
"5924","Montserrat","MSR",2020-03-29,0,NA
"5925","Montserrat","MSR",2020-03-30,0,NA
"5926","Montserrat","MSR",2020-03-31,0,NA
"5927","Montserrat","MSR",2020-04-02,0,NA
"5928","Montserrat","MSR",2020-04-03,0,NA
"5929","Montserrat","MSR",2020-04-04,0,NA
"5930","Montserrat","MSR",2020-04-05,0,NA
"5931","Morocco","MAR",2020-03-03,0,NA
"5932","Morocco","MAR",2020-03-06,0,NA
"5933","Morocco","MAR",2020-03-12,1,NA
"5934","Morocco","MAR",2020-03-13,1,NA
"5935","Morocco","MAR",2020-03-14,1,NA
"5936","Morocco","MAR",2020-03-15,1,NA
"5937","Morocco","MAR",2020-03-16,1,NA
"5938","Morocco","MAR",2020-03-17,1,NA
"5939","Morocco","MAR",2020-03-18,2,NA
"5940","Morocco","MAR",2020-03-19,2,NA
"5941","Morocco","MAR",2020-03-20,2,NA
"5942","Morocco","MAR",2020-03-21,3,NA
"5943","Morocco","MAR",2020-03-22,3,NA
"5944","Morocco","MAR",2020-03-23,4,NA
"5945","Morocco","MAR",2020-03-24,4,NA
"5946","Morocco","MAR",2020-03-25,5,NA
"5947","Morocco","MAR",2020-03-26,6,NA
"5948","Morocco","MAR",2020-03-27,10,NA
"5949","Morocco","MAR",2020-03-28,23,NA
"5950","Morocco","MAR",2020-03-29,23,NA
"5951","Morocco","MAR",2020-03-30,26,NA
"5952","Morocco","MAR",2020-03-31,33,NA
"5953","Morocco","MAR",2020-04-01,36,NA
"5954","Morocco","MAR",2020-04-02,39,NA
"5955","Morocco","MAR",2020-04-03,44,NA
"5956","Morocco","MAR",2020-04-04,44,NA
"5957","Morocco","MAR",2020-04-05,59,NA
"5958","Mozambique","MOZ",2020-03-23,0,NA
"5959","Mozambique","MOZ",2020-03-24,0,NA
"5960","Mozambique","MOZ",2020-03-25,0,NA
"5961","Mozambique","MOZ",2020-03-26,0,NA
"5962","Mozambique","MOZ",2020-03-27,0,NA
"5963","Mozambique","MOZ",2020-03-28,0,NA
"5964","Mozambique","MOZ",2020-03-29,0,NA
"5965","Mozambique","MOZ",2020-03-30,0,NA
"5966","Mozambique","MOZ",2020-03-31,0,NA
"5967","Mozambique","MOZ",2020-04-01,0,NA
"5968","Mozambique","MOZ",2020-04-02,0,NA
"5969","Mozambique","MOZ",2020-04-03,0,NA
"5970","Mozambique","MOZ",2020-04-04,0,NA
"5971","Mozambique","MOZ",2020-04-05,0,NA
"5972","Myanmar","MMR",2020-03-17,0,NA
"5973","Myanmar","MMR",2020-03-24,0,NA
"5974","Myanmar","MMR",2020-03-25,0,NA
"5975","Myanmar","MMR",2020-03-26,0,NA
"5976","Myanmar","MMR",2020-03-27,0,NA
"5977","Myanmar","MMR",2020-03-28,0,NA
"5978","Myanmar","MMR",2020-03-29,0,NA
"5979","Myanmar","MMR",2020-03-30,0,NA
"5980","Myanmar","MMR",2020-03-31,0,NA
"5981","Myanmar","MMR",2020-04-01,1,NA
"5982","Myanmar","MMR",2020-04-02,1,NA
"5983","Myanmar","MMR",2020-04-03,1,NA
"5984","Myanmar","MMR",2020-04-04,1,NA
"5985","Myanmar","MMR",2020-04-05,1,NA
"5986","Namibia","NAM",2020-03-15,0,NA
"5987","Namibia","NAM",2020-03-16,0,NA
"5988","Namibia","NAM",2020-03-17,0,NA
"5989","Namibia","NAM",2020-03-18,0,NA
"5990","Namibia","NAM",2020-03-19,0,NA
"5991","Namibia","NAM",2020-03-20,0,NA
"5992","Namibia","NAM",2020-03-21,0,NA
"5993","Namibia","NAM",2020-03-22,0,NA
"5994","Namibia","NAM",2020-03-23,0,NA
"5995","Namibia","NAM",2020-03-24,0,NA
"5996","Namibia","NAM",2020-03-25,0,NA
"5997","Namibia","NAM",2020-03-26,0,NA
"5998","Namibia","NAM",2020-03-27,0,NA
"5999","Namibia","NAM",2020-03-28,0,NA
"6000","Namibia","NAM",2020-03-29,0,NA
"6001","Namibia","NAM",2020-03-30,0,NA
"6002","Namibia","NAM",2020-03-31,0,NA
"6003","Namibia","NAM",2020-04-01,0,NA
"6004","Namibia","NAM",2020-04-02,0,NA
"6005","Namibia","NAM",2020-04-03,0,NA
"6006","Namibia","NAM",2020-04-04,0,NA
"6007","Namibia","NAM",2020-04-05,0,NA
"6008","Nepal","NPL",2019-12-31,0,NA
"6009","Nepal","NPL",2020-01-01,0,NA
"6010","Nepal","NPL",2020-01-02,0,NA
"6011","Nepal","NPL",2020-01-03,0,NA
"6012","Nepal","NPL",2020-01-04,0,NA
"6013","Nepal","NPL",2020-01-05,0,NA
"6014","Nepal","NPL",2020-01-06,0,NA
"6015","Nepal","NPL",2020-01-07,0,NA
"6016","Nepal","NPL",2020-01-08,0,NA
"6017","Nepal","NPL",2020-01-09,0,NA
"6018","Nepal","NPL",2020-01-10,0,NA
"6019","Nepal","NPL",2020-01-11,0,NA
"6020","Nepal","NPL",2020-01-12,0,NA
"6021","Nepal","NPL",2020-01-13,0,NA
"6022","Nepal","NPL",2020-01-14,0,NA
"6023","Nepal","NPL",2020-01-15,0,NA
"6024","Nepal","NPL",2020-01-16,0,NA
"6025","Nepal","NPL",2020-01-17,0,NA
"6026","Nepal","NPL",2020-01-18,0,NA
"6027","Nepal","NPL",2020-01-19,0,NA
"6028","Nepal","NPL",2020-01-20,0,NA
"6029","Nepal","NPL",2020-01-21,0,NA
"6030","Nepal","NPL",2020-01-22,0,NA
"6031","Nepal","NPL",2020-01-23,0,NA
"6032","Nepal","NPL",2020-01-24,0,NA
"6033","Nepal","NPL",2020-01-25,0,NA
"6034","Nepal","NPL",2020-01-26,0,NA
"6035","Nepal","NPL",2020-01-27,0,NA
"6036","Nepal","NPL",2020-01-28,0,NA
"6037","Nepal","NPL",2020-01-29,0,NA
"6038","Nepal","NPL",2020-01-30,0,NA
"6039","Nepal","NPL",2020-01-31,0,NA
"6040","Nepal","NPL",2020-02-01,0,NA
"6041","Nepal","NPL",2020-02-02,0,NA
"6042","Nepal","NPL",2020-02-03,0,NA
"6043","Nepal","NPL",2020-02-04,0,NA
"6044","Nepal","NPL",2020-02-05,0,NA
"6045","Nepal","NPL",2020-02-06,0,NA
"6046","Nepal","NPL",2020-02-07,0,NA
"6047","Nepal","NPL",2020-02-08,0,NA
"6048","Nepal","NPL",2020-02-09,0,NA
"6049","Nepal","NPL",2020-02-10,0,NA
"6050","Nepal","NPL",2020-02-11,0,NA
"6051","Nepal","NPL",2020-02-12,0,NA
"6052","Nepal","NPL",2020-02-13,0,NA
"6053","Nepal","NPL",2020-02-14,0,NA
"6054","Nepal","NPL",2020-02-15,0,NA
"6055","Nepal","NPL",2020-02-16,0,NA
"6056","Nepal","NPL",2020-02-17,0,NA
"6057","Nepal","NPL",2020-02-18,0,NA
"6058","Nepal","NPL",2020-02-19,0,NA
"6059","Nepal","NPL",2020-02-20,0,NA
"6060","Nepal","NPL",2020-02-21,0,NA
"6061","Nepal","NPL",2020-02-22,0,NA
"6062","Nepal","NPL",2020-02-23,0,NA
"6063","Nepal","NPL",2020-02-24,0,NA
"6064","Nepal","NPL",2020-02-25,0,NA
"6065","Nepal","NPL",2020-02-26,0,NA
"6066","Nepal","NPL",2020-02-27,0,NA
"6067","Nepal","NPL",2020-02-28,0,NA
"6068","Nepal","NPL",2020-02-29,0,NA
"6069","Nepal","NPL",2020-03-01,0,NA
"6070","Nepal","NPL",2020-03-02,0,NA
"6071","Nepal","NPL",2020-03-15,0,NA
"6072","Nepal","NPL",2020-03-17,0,NA
"6073","Nepal","NPL",2020-03-18,0,NA
"6074","Nepal","NPL",2020-03-19,0,NA
"6075","Nepal","NPL",2020-03-20,0,NA
"6076","Nepal","NPL",2020-03-21,0,NA
"6077","Nepal","NPL",2020-03-22,0,NA
"6078","Nepal","NPL",2020-03-23,0,NA
"6079","Nepal","NPL",2020-03-24,0,NA
"6080","Nepal","NPL",2020-03-25,0,NA
"6081","Nepal","NPL",2020-03-26,0,NA
"6082","Nepal","NPL",2020-03-27,0,NA
